Name,Type,Minimum,Maximum,Length,Direction,Transferred From
,start,"32,727","32,727",1,reverse,"M01342:73:000000000-AAFA1:1:1107:17198:6043 1:N:0:2, M01342:73:000000000-AAFA1:1:2112:26974:19746 2:N:0:2"
,start,"32,728","32,728",1,forward,M01342:73:000000000-AAFA1:1:2104:22222:27715 2:N:0:2 (reversed)
,start,"32,729","32,729",1,forward,M01342:73:000000000-AAFA1:1:2113:16246:19530 2:N:0:2
,start,"32,731","32,731",1,reverse,M01342:73:000000000-AAFA1:1:1105:20041:13093 2:N:0:2
,start,"32,732","32,732",1,reverse,M01342:73:000000000-AAFA1:1:2113:12416:12634 2:N:0:2
,start,"32,733","32,733",1,forward,M01342:73:000000000-AAFA1:1:1109:19942:21757 1:N:0:2 (reversed)
,start,"32,741","32,741",1,reverse,M01342:73:000000000-AAFA1:1:2101:16071:4025 2:N:0:2
,start,"32,743","32,743",1,forward,M01342:73:000000000-AAFA1:1:1105:24728:24264 1:N:0:2
,start,"32,745","32,745",1,forward,"M01342:73:000000000-AAFA1:1:1102:10152:4078 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:1111:23605:15239 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2103:25898:15127 1:N:0:2 (reversed)"
,start,"32,747","32,747",1,reverse,M01342:73:000000000-AAFA1:1:2104:12095:7733 1:N:0:2
,start,"32,750","32,750",1,reverse,M01342:73:000000000-AAFA1:1:1105:10123:18267 2:N:0:2
,start,"32,751","32,751",1,forward,"M01342:73:000000000-AAFA1:1:1103:21771:19170 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2110:8450:17937 1:N:0:2 (reversed)"
,start,"32,755","32,755",1,forward,"M01342:73:000000000-AAFA1:1:1112:6800:7423 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:1113:11141:25497 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2101:19744:17910 1:N:0:2 (reversed)"
,start,"32,759","32,759",1,reverse,M01342:73:000000000-AAFA1:1:1108:9224:3939 1:N:0:2
,start,"32,760","32,760",1,forward,M01342:73:000000000-AAFA1:1:1102:18587:12016 1:N:0:2 (reversed)
,start,"32,763","32,763",1,forward,M01342:73:000000000-AAFA1:1:2105:23539:10337 1:N:0:2 (reversed)
,start,"32,764","32,764",1,forward,M01342:73:000000000-AAFA1:1:2109:13669:3200 2:N:0:2 (reversed)
,start,"32,769","32,769",1,forward,"M01342:73:000000000-AAFA1:1:2108:14663:11410 2:N:0:2, M01342:73:000000000-AAFA1:1:2111:20683:7580 2:N:0:2 (reversed)"
,start,"32,778","32,778",1,forward,"M01342:73:000000000-AAFA1:1:2105:6186:18055 1:N:0:2, M01342:73:000000000-AAFA1:1:2109:15710:19460 2:N:0:2 (reversed)"
,start,"32,781","32,781",1,forward,M01342:73:000000000-AAFA1:1:1111:19633:11283 1:N:0:2
,start,"32,785","32,785",1,forward,M01342:73:000000000-AAFA1:1:1109:27199:12277 2:N:0:2 (reversed)
,start,"32,789","32,789",1,reverse,M01342:73:000000000-AAFA1:1:2114:17220:17030 2:N:0:2
,start,"32,789","32,789",1,forward,M01342:73:000000000-AAFA1:1:2113:3680:10897 1:N:0:2 (reversed)
,start,"32,791","32,791",1,forward,M01342:73:000000000-AAFA1:1:1106:19777:20591 2:N:0:2 (reversed)
,start,"32,793","32,793",1,forward,"M01342:73:000000000-AAFA1:1:1105:5816:10418 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2106:15724:7521 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2111:18170:20706 1:N:0:2 (reversed)"
,start,"32,797","32,797",1,forward,"M01342:73:000000000-AAFA1:1:1111:11753:10883 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2107:3516:12966 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2113:11120:20786 2:N:0:2 (reversed)"
,start,"32,802","32,802",1,forward,"M01342:73:000000000-AAFA1:1:1106:3972:10037 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2101:25201:25548 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2107:6192:6492 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2113:2821:18152 1:N:0:2 (reversed)"
,start,"32,803","32,803",1,forward,"M01342:73:000000000-AAFA1:1:1102:11567:6156 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2111:16599:11770 2:N:0:2 (reversed)"
,start,"32,806","32,806",1,reverse,"M01342:73:000000000-AAFA1:1:1108:27215:10174 1:N:0:2, M01342:73:000000000-AAFA1:1:1109:27879:20336 1:N:0:2"
,start,"32,807","32,807",1,forward,M01342:73:000000000-AAFA1:1:2112:2415:11007 2:N:0:2 (reversed)
,start,"32,808","32,808",1,reverse,M01342:73:000000000-AAFA1:1:2104:3120:13509 2:N:0:2
,start,"32,808","32,808",1,forward,"M01342:73:000000000-AAFA1:1:1101:26979:17186 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:1114:3900:19051 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2104:17748:22869 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2104:25034:4897 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2113:11338:5711 1:N:0:2 (reversed)"
,start,"32,812","32,812",1,reverse,M01342:73:000000000-AAFA1:1:1101:7310:17126 2:N:0:2
,start,"32,812","32,812",1,forward,M01342:73:000000000-AAFA1:1:1114:10355:4105 1:N:0:2 (reversed)
,start,"32,816","32,816",1,reverse,"M01342:73:000000000-AAFA1:1:1107:21361:22272 2:N:0:2, M01342:73:000000000-AAFA1:1:1114:11559:6591 1:N:0:2, M01342:73:000000000-AAFA1:1:2109:10837:18510 2:N:0:2"
,start,"32,817","32,817",1,forward,M01342:73:000000000-AAFA1:1:1107:20182:24303 2:N:0:2 (reversed)
,start,"32,820","32,820",1,forward,M01342:73:000000000-AAFA1:1:2109:28458:17047 1:N:0:2 (reversed)
,start,"32,828","32,828",1,reverse,M01342:73:000000000-AAFA1:1:2103:13670:3759 2:N:0:2
,start,"32,832","32,832",1,reverse,"M01342:73:000000000-AAFA1:1:1108:16258:27753 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:1113:11696:23382 2:N:0:2, M01342:73:000000000-AAFA1:1:2114:9219:16725 1:N:0:2"
,start,"32,837","32,837",1,forward,M01342:73:000000000-AAFA1:1:2105:25701:7590 2:N:0:2 (reversed)
,start,"32,841","32,841",1,reverse,M01342:73:000000000-AAFA1:1:2113:17670:2191 1:N:0:2
,start,"32,844","32,844",1,forward,"M01342:73:000000000-AAFA1:1:1110:6089:24031 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2104:8359:3554 1:N:0:2 (reversed)"
,start,"32,847","32,847",1,forward,"M01342:73:000000000-AAFA1:1:1101:24743:20173 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:1104:8250:12695 2:N:0:2 (reversed)"
,start,"32,849","32,849",1,forward,M01342:73:000000000-AAFA1:1:2111:24159:14129 1:N:0:2 (reversed)
,start,"32,851","32,851",1,forward,M01342:73:000000000-AAFA1:1:1102:11841:3980 1:N:0:2 (reversed)
,start,"32,852","32,852",1,forward,M01342:73:000000000-AAFA1:1:2112:17751:16075 1:N:0:2 (reversed)
,start,"32,855","32,855",1,forward,M01342:73:000000000-AAFA1:1:1105:10772:2550 2:N:0:2 (reversed)
,start,"32,856","32,856",1,reverse,M01342:73:000000000-AAFA1:1:2103:7461:21443 1:N:0:2
,start,"32,860","32,860",1,forward,M01342:73:000000000-AAFA1:1:2108:21728:17003 1:N:0:2 (reversed)
,start,"32,863","32,863",1,reverse,"M01342:73:000000000-AAFA1:1:1101:14149:28937 2:N:0:2, M01342:73:000000000-AAFA1:1:2110:26534:11859 1:N:0:2 (reversed)"
,start,"32,863","32,863",1,forward,M01342:73:000000000-AAFA1:1:1102:18913:22122 1:N:0:2 (reversed)
,start,"32,864","32,864",1,forward,M01342:73:000000000-AAFA1:1:2114:5629:23815 2:N:0:2 (reversed)
,start,"32,868","32,868",1,reverse,M01342:73:000000000-AAFA1:1:1109:5279:7770 2:N:0:2
,start,"32,868","32,868",1,forward,M01342:73:000000000-AAFA1:1:1112:14318:3414 2:N:0:2 (reversed)
,start,"32,876","32,876",1,forward,M01342:73:000000000-AAFA1:1:1104:23816:20633 2:N:0:2 (reversed)
,start,"32,879","32,879",1,reverse,M01342:73:000000000-AAFA1:1:1101:8140:18883 1:N:0:2
,start,"32,880","32,880",1,reverse,M01342:73:000000000-AAFA1:1:1112:8992:10421 2:N:0:2
,start,"32,880","32,880",1,forward,M01342:73:000000000-AAFA1:1:1104:17690:21292 1:N:0:2 (reversed)
,start,"32,881","32,881",1,reverse,M01342:73:000000000-AAFA1:1:2112:18689:6496 1:N:0:2
,start,"32,882","32,882",1,forward,M01342:73:000000000-AAFA1:1:2110:7230:22857 1:N:0:2 (reversed)
,start,"32,884","32,884",1,reverse,"M01342:73:000000000-AAFA1:1:1106:15663:23631 1:N:0:2, M01342:73:000000000-AAFA1:1:2104:13882:21100 1:N:0:2, M01342:73:000000000-AAFA1:1:2105:3920:19758 2:N:0:2"
,start,"32,886","32,886",1,forward,"M01342:73:000000000-AAFA1:1:2104:6392:16227 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2104:6405:16210 2:N:0:2 (reversed)"
,start,"32,893","32,893",1,forward,M01342:73:000000000-AAFA1:1:2107:5456:11466 1:N:0:2
,start,"32,901","32,901",1,forward,M01342:73:000000000-AAFA1:1:2114:20908:8683 1:N:0:2 (reversed)
,start,"32,904","32,904",1,forward,"M01342:73:000000000-AAFA1:1:2101:19570:7104 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2111:9526:12009 2:N:0:2"
,start,"32,905","32,905",1,forward,M01342:73:000000000-AAFA1:1:1109:5644:12585 2:N:0:2 (reversed)
,start,"32,907","32,907",1,forward,M01342:73:000000000-AAFA1:1:1101:26777:14401 1:N:0:2 (reversed)
,start,"32,909","32,909",1,forward,"M01342:73:000000000-AAFA1:1:1109:7066:17027 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2111:7441:19334 2:N:0:2 (reversed)"
,start,"32,910","32,910",1,forward,"M01342:73:000000000-AAFA1:1:2105:21388:9826 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2109:17542:4654 2:N:0:2"
,start,"32,911","32,911",1,reverse,M01342:73:000000000-AAFA1:1:2108:22407:8773 1:N:0:2
,start,"32,911","32,911",1,forward,M01342:73:000000000-AAFA1:1:2108:7728:18445 2:N:0:2 (reversed)
,start,"32,913","32,913",1,forward,"M01342:73:000000000-AAFA1:1:2107:3588:19374 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2113:20531:16221 1:N:0:2 (reversed)"
,start,"32,914","32,914",1,reverse,"M01342:73:000000000-AAFA1:1:2109:18550:3858 1:N:0:2, M01342:73:000000000-AAFA1:1:2111:7445:10052 2:N:0:2"
,start,"32,914","32,914",1,forward,"M01342:73:000000000-AAFA1:1:2106:9123:24378 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2109:27514:8313 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2111:20521:2333 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2112:23363:21987 2:N:0:2 (reversed)"
,start,"32,915","32,915",1,forward,M01342:73:000000000-AAFA1:1:1109:11824:23003 1:N:0:2 (reversed)
,start,"32,916","32,916",1,forward,M01342:73:000000000-AAFA1:1:2105:14703:6874 1:N:0:2 (reversed)
,start,"32,917","32,917",1,reverse,M01342:73:000000000-AAFA1:1:1104:26342:13253 1:N:0:2
,start,"32,918","32,918",1,forward,"M01342:73:000000000-AAFA1:1:2108:15973:2455 1:N:0:2, M01342:73:000000000-AAFA1:1:2110:14891:17019 1:N:0:2 (reversed)"
,start,"32,923","32,923",1,forward,"M01342:73:000000000-AAFA1:1:1101:16872:10712 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:1103:17916:16582 1:N:0:2, M01342:73:000000000-AAFA1:1:1108:25054:18616 1:N:0:2 (reversed)"
,start,"32,927","32,927",1,forward,"M01342:73:000000000-AAFA1:1:1112:13599:19380 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2109:17912:13153 2:N:0:2"
,start,"32,931","32,931",1,forward,"M01342:73:000000000-AAFA1:1:1106:18833:6519 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2104:21540:20220 2:N:0:2 (reversed)"
,start,"32,932","32,932",1,forward,M01342:73:000000000-AAFA1:1:2101:16988:11487 2:N:0:2 (reversed)
,start,"32,935","32,935",1,reverse,M01342:73:000000000-AAFA1:1:1106:5183:8913 1:N:0:2
,start,"32,935","32,935",1,forward,"M01342:73:000000000-AAFA1:1:1104:14666:20940 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:1107:6141:19389 1:N:0:2 (reversed)"
,start,"32,939","32,939",1,forward,"M01342:73:000000000-AAFA1:1:2106:12548:28358 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2110:13915:3514 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2110:3473:8786 2:N:0:2 (reversed)"
,start,"32,940","32,940",1,forward,M01342:73:000000000-AAFA1:1:2108:17427:5926 2:N:0:2 (reversed)
,start,"32,943","32,943",1,reverse,M01342:73:000000000-AAFA1:1:2111:22970:11916 2:N:0:2
,start,"32,944","32,944",1,reverse,M01342:73:000000000-AAFA1:1:1107:15259:14386 2:N:0:2 (reversed)
,start,"32,944","32,944",1,forward,"M01342:73:000000000-AAFA1:1:2112:25983:10249 1:N:0:2, M01342:73:000000000-AAFA1:1:2113:24124:14317 2:N:0:2 (reversed)"
,start,"32,947","32,947",1,forward,"M01342:73:000000000-AAFA1:1:2112:15550:19367 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2113:7740:9168 2:N:0:2 (reversed)"
,start,"32,948","32,948",1,reverse,M01342:73:000000000-AAFA1:1:1114:16005:6747 1:N:0:2
,start,"32,951","32,951",1,reverse,M01342:73:000000000-AAFA1:1:1102:4577:20690 2:N:0:2
,start,"32,955","32,955",1,reverse,M01342:73:000000000-AAFA1:1:1110:27339:10017 1:N:0:2
,start,"32,955","32,955",1,forward,M01342:73:000000000-AAFA1:1:1114:23999:8167 2:N:0:2 (reversed)
,start,"32,959","32,959",1,forward,"M01342:73:000000000-AAFA1:1:2113:7583:13240 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2114:20253:5077 2:N:0:2 (reversed)"
,start,"32,965","32,965",1,reverse,M01342:73:000000000-AAFA1:1:1104:22595:27435 2:N:0:2
,start,"32,970","32,970",1,forward,"M01342:73:000000000-AAFA1:1:2109:15750:26615 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2113:12064:18638 1:N:0:2, M01342:73:000000000-AAFA1:1:2114:28297:10750 2:N:0:2"
,start,"32,971","32,971",1,forward,"M01342:73:000000000-AAFA1:1:1106:17372:23766 2:N:0:2, M01342:73:000000000-AAFA1:1:2101:23331:5628 1:N:0:2 (reversed)"
,start,"32,972","32,972",1,forward,"M01342:73:000000000-AAFA1:1:1109:3500:12243 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2107:24685:11531 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2112:14023:23046 2:N:0:2 (reversed)"
,start,"32,975","32,975",1,reverse,"M01342:73:000000000-AAFA1:1:2111:15186:20904 2:N:0:2, M01342:73:000000000-AAFA1:1:1110:26882:9132 1:N:0:2 (reversed)"
,start,"32,975","32,975",1,forward,"M01342:73:000000000-AAFA1:1:2104:10018:20816 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2110:17344:19810 2:N:0:2 (reversed)"
,start,"32,976","32,976",1,forward,"M01342:73:000000000-AAFA1:1:1109:9620:12727 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:1110:26871:8330 1:N:0:2 (reversed)"
,start,"32,978","32,978",1,forward,M01342:73:000000000-AAFA1:1:2114:11477:26528 2:N:0:2 (reversed)
,start,"32,982","32,982",1,forward,"M01342:73:000000000-AAFA1:1:1102:18674:19720 2:N:0:2, M01342:73:000000000-AAFA1:1:2113:5109:21888 2:N:0:2 (reversed)"
,start,"32,984","32,984",1,reverse,M01342:73:000000000-AAFA1:1:1111:7628:7275 1:N:0:2
,start,"32,986","32,986",1,forward,M01342:73:000000000-AAFA1:1:2104:6042:16601 2:N:0:2
,start,"32,987","32,987",1,forward,"M01342:73:000000000-AAFA1:1:1107:15038:6047 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2113:19468:7915 2:N:0:2 (reversed)"
,start,"32,991","32,991",1,reverse,"M01342:73:000000000-AAFA1:1:1101:12400:28104 2:N:0:2, M01342:73:000000000-AAFA1:1:2113:14608:13467 1:N:0:2"
,start,"32,991","32,991",1,forward,M01342:73:000000000-AAFA1:1:2113:25893:7745 1:N:0:2 (reversed)
,start,"32,993","32,993",1,reverse,M01342:73:000000000-AAFA1:1:2101:6443:24544 1:N:0:2
,start,"32,994","32,994",1,reverse,M01342:73:000000000-AAFA1:1:2105:23753:23339 2:N:0:2
,start,"32,995","32,995",1,forward,M01342:73:000000000-AAFA1:1:2106:21519:13009 2:N:0:2
,start,"32,999","32,999",1,reverse,M01342:73:000000000-AAFA1:1:1110:3991:16180 1:N:0:2
,start,"33,003","33,003",1,forward,M01342:73:000000000-AAFA1:1:1111:24485:22824 1:N:0:2
,start,"33,008","33,008",1,reverse,M01342:73:000000000-AAFA1:1:1103:15257:12394 2:N:0:2
,start,"33,016","33,016",1,forward,M01342:73:000000000-AAFA1:1:1110:14540:15472 1:N:0:2
,start,"33,017","33,017",1,forward,M01342:73:000000000-AAFA1:1:2105:15632:13036 1:N:0:2 (reversed)
,start,"33,021","33,021",1,reverse,M01342:73:000000000-AAFA1:1:1113:23308:3644 2:N:0:2 (reversed)
,start,"33,021","33,021",1,forward,"M01342:73:000000000-AAFA1:1:1103:17238:23438 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:1108:11155:7223 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:1112:25129:11455 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2106:8076:22354 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2107:17287:12449 1:N:0:2, M01342:73:000000000-AAFA1:1:2109:3751:11077 1:N:0:2, M01342:73:000000000-AAFA1:1:2110:5316:19180 2:N:0:2 (reversed)"
,start,"33,025","33,025",1,reverse,M01342:73:000000000-AAFA1:1:2101:19690:26235 1:N:0:2 (reversed)
,start,"33,025","33,025",1,forward,M01342:73:000000000-AAFA1:1:2103:7980:23757 1:N:0:2 (reversed)
,start,"33,030","33,030",1,forward,M01342:73:000000000-AAFA1:1:1110:11258:23183 1:N:0:2
,start,"33,034","33,034",1,reverse,M01342:73:000000000-AAFA1:1:1112:19322:10696 1:N:0:2
,start,"33,042","33,042",1,reverse,M01342:73:000000000-AAFA1:1:1102:23800:24330 1:N:0:2
,start,"33,046","33,046",1,forward,M01342:73:000000000-AAFA1:1:2107:20652:11904 2:N:0:2
,start,"33,048","33,048",1,forward,M01342:73:000000000-AAFA1:1:2111:12093:19922 2:N:0:2 (reversed)
,start,"33,051","33,051",1,forward,M01342:73:000000000-AAFA1:1:1106:3614:13341 2:N:0:2 (reversed)
,start,"33,053","33,053",1,forward,"M01342:73:000000000-AAFA1:1:1103:8058:16623 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:1107:12868:17345 2:N:0:2, M01342:73:000000000-AAFA1:1:2113:23116:23999 2:N:0:2 (reversed)"
,start,"33,054","33,054",1,forward,M01342:73:000000000-AAFA1:1:1112:18975:8354 1:N:0:2 (reversed)
,start,"33,056","33,056",1,forward,M01342:73:000000000-AAFA1:1:2109:21277:26736 2:N:0:2
,start,"33,057","33,057",1,forward,M01342:73:000000000-AAFA1:1:1110:12644:27986 1:N:0:2 (reversed)
,start,"33,060","33,060",1,reverse,"M01342:73:000000000-AAFA1:1:1111:15152:15907 1:N:0:2, M01342:73:000000000-AAFA1:1:2107:22328:4747 2:N:0:2"
,start,"33,061","33,061",1,reverse,"M01342:73:000000000-AAFA1:1:1114:18349:4583 2:N:0:2, M01342:73:000000000-AAFA1:1:2111:26664:7004 1:N:0:2"
,start,"33,064","33,064",1,forward,M01342:73:000000000-AAFA1:1:1105:14941:6027 2:N:0:2 (reversed)
,start,"33,065","33,065",1,forward,"M01342:73:000000000-AAFA1:1:1101:21090:12048 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2103:28061:9542 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2106:19832:7789 1:N:0:2, M01342:73:000000000-AAFA1:1:2108:24170:13039 2:N:0:2 (reversed)"
,start,"33,066","33,066",1,forward,M01342:73:000000000-AAFA1:1:1107:9843:25153 1:N:0:2 (reversed)
,start,"33,069","33,069",1,reverse,M01342:73:000000000-AAFA1:1:1101:13207:17141 1:N:0:2 (reversed)
,start,"33,070","33,070",1,reverse,"M01342:73:000000000-AAFA1:1:1101:3918:10506 2:N:0:2, M01342:73:000000000-AAFA1:1:2105:12980:24626 1:N:0:2"
,start,"33,073","33,073",1,forward,M01342:73:000000000-AAFA1:1:1109:10958:10071 1:N:0:2 (reversed)
,start,"33,075","33,075",1,forward,M01342:73:000000000-AAFA1:1:1112:17676:5084 2:N:0:2 (reversed)
,start,"33,080","33,080",1,reverse,M01342:73:000000000-AAFA1:1:2103:18453:16878 2:N:0:2
,start,"33,082","33,082",1,forward,M01342:73:000000000-AAFA1:1:2105:13194:3353 1:N:0:2 (reversed)
,start,"33,083","33,083",1,forward,"M01342:73:000000000-AAFA1:1:1113:21411:3897 2:N:0:2, M01342:73:000000000-AAFA1:1:2111:27034:10183 2:N:0:2 (reversed)"
,start,"33,085","33,085",1,reverse,M01342:73:000000000-AAFA1:1:1102:16699:7544 2:N:0:2
,start,"33,085","33,085",1,forward,M01342:73:000000000-AAFA1:1:1106:19573:6183 2:N:0:2 (reversed)
,start,"33,088","33,088",1,reverse,M01342:73:000000000-AAFA1:1:1106:27767:21021 2:N:0:2
,start,"33,093","33,093",1,forward,"M01342:73:000000000-AAFA1:1:1101:20190:12761 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:1101:23462:22341 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:1112:9811:6732 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:1113:20990:12185 2:N:0:2, M01342:73:000000000-AAFA1:1:1114:26410:9375 2:N:0:2 (reversed)"
,start,"33,096","33,096",1,forward,M01342:73:000000000-AAFA1:1:1104:4708:7042 1:N:0:2 (reversed)
,start,"33,097","33,097",1,reverse,"M01342:73:000000000-AAFA1:1:1101:12156:22950 2:N:0:2, M01342:73:000000000-AAFA1:1:1108:24389:6913 1:N:0:2, M01342:73:000000000-AAFA1:1:1109:8750:13821 1:N:0:2"
,start,"33,101","33,101",1,forward,"M01342:73:000000000-AAFA1:1:2101:14091:13602 1:N:0:2, M01342:73:000000000-AAFA1:1:2108:23292:11581 2:N:0:2"
,start,"33,114","33,114",1,forward,M01342:73:000000000-AAFA1:1:2108:4854:19683 2:N:0:2
,start,"33,115","33,115",1,reverse,M01342:73:000000000-AAFA1:1:1104:12925:23203 1:N:0:2
,start,"33,119","33,119",1,forward,M01342:73:000000000-AAFA1:1:1112:13465:17835 2:N:0:2 (reversed)
,start,"33,120","33,120",1,forward,M01342:73:000000000-AAFA1:1:1105:17557:3557 1:N:0:2 (reversed)
,start,"33,121","33,121",1,forward,M01342:73:000000000-AAFA1:1:2106:24380:23150 2:N:0:2 (reversed)
,start,"33,128","33,128",1,reverse,M01342:73:000000000-AAFA1:1:2106:12811:3372 2:N:0:2
,start,"33,128","33,128",1,forward,M01342:73:000000000-AAFA1:1:2111:17924:14285 1:N:0:2 (reversed)
,start,"33,129","33,129",1,forward,M01342:73:000000000-AAFA1:1:1114:14065:23228 1:N:0:2 (reversed)
,start,"33,130","33,130",1,reverse,M01342:73:000000000-AAFA1:1:2109:22037:14701 2:N:0:2
,start,"33,131","33,131",1,reverse,M01342:73:000000000-AAFA1:1:2113:9665:14246 2:N:0:2
,start,"33,131","33,131",1,forward,M01342:73:000000000-AAFA1:1:2105:23011:20883 1:N:0:2
,start,"33,134","33,134",1,forward,"M01342:73:000000000-AAFA1:1:1102:22298:12873 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:1110:6646:22216 1:N:0:2 (reversed)"
,start,"33,138","33,138",1,forward,M01342:73:000000000-AAFA1:1:2108:8457:4431 1:N:0:2 (reversed)
,start,"33,146","33,146",1,reverse,M01342:73:000000000-AAFA1:1:1105:27827:14225 1:N:0:2 (reversed)
,start,"33,147","33,147",1,forward,"M01342:73:000000000-AAFA1:1:1101:14105:3705 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2109:11196:13442 1:N:0:2 (reversed)"
,start,"33,150","33,150",1,forward,M01342:73:000000000-AAFA1:1:1103:22589:24861 1:N:0:2
,start,"33,151","33,151",1,reverse,"M01342:73:000000000-AAFA1:1:1103:20355:9485 2:N:0:2, M01342:73:000000000-AAFA1:1:2103:19643:25783 2:N:0:2 (reversed)"
,start,"33,155","33,155",1,forward,"M01342:73:000000000-AAFA1:1:2109:19642:18974 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2110:7784:6576 1:N:0:2 (reversed)"
,start,"33,160","33,160",1,forward,M01342:73:000000000-AAFA1:1:1101:19909:12317 1:N:0:2 (reversed)
,start,"33,165","33,165",1,forward,M01342:73:000000000-AAFA1:1:2111:9462:3352 1:N:0:2 (reversed)
,start,"33,169","33,169",1,forward,M01342:73:000000000-AAFA1:1:1113:14992:16371 2:N:0:2 (reversed)
,start,"33,171","33,171",1,forward,M01342:73:000000000-AAFA1:1:1107:10754:12485 1:N:0:2
,start,"33,173","33,173",1,reverse,"M01342:73:000000000-AAFA1:1:2109:17449:23644 1:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2113:14964:2957 1:N:0:2"
,start,"33,177","33,177",1,forward,M01342:73:000000000-AAFA1:1:1111:14743:6377 2:N:0:2 (reversed)
,start,"33,202","33,202",1,forward,"M01342:73:000000000-AAFA1:1:1109:10011:3329 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:1111:10044:25689 2:N:0:2, M01342:73:000000000-AAFA1:1:1114:16238:4539 2:N:0:2 (reversed), M01342:73:000000000-AAFA1:1:2103:24859:23921 1:N:0:2 (reversed)"
